text,label
SQL로 특정 열의 중복 제외 개수 구하는 쿼리 짜바,GENERATION
HTML에서 비디오 자동 재생 설정하는 소스 코드 예시 알려줘,GENERATION
우리 브랜드 가치 '미래'를 상징하는 색조합 아이디어 제안해바,GENERATION
오늘 안개 끼는지 검색해줘,SEARCH
최근 이슈 보고 리스크 평가해봐,ANALYSIS
우리 회사 공식 홈페이지 도메인 네임 후보 5개 지어바,GENERATION
고혈압 예방하려면 식습관 어떻게 해야 돼?,QUESTION
자동화 테스트 솔루션 비교 분석해줘,QUESTION
오늘 회의 빡세네 다들 기 빨린 듯 ㅋㅋㅋ,CASUAL
오늘의 주요 뷰티 뉴스 정리해줘,SEARCH
요약 ㅂㅂ,GENERATION
자바 상속 계층 구조 설계 예제 코드 짜바,GENERATION
SQL 최댓값 조회 쿼리 짜바,GENERATION
안녕하세요 좋은 하루입니다 다들 웃음 가득한 하루 보내시길요,CASUAL
이 3시간짜리 전략 회의 녹취록에서 가장 치열하게 대립했던 핵심 쟁점만 요약해쥬,ANALYSIS
오늘따라 시간이 유난히 빨리 흐르네요 마무리 화이팅,CASUAL
오늘 서해안 썰물 때 좀 알려줄래,SEARCH
교차로에서 사고가 났는지 지금 난리도 아니다,CASUAL
전략 제안 좀 해봐,ANALYSIS
가락시장 횟집 어떻게 가지,QUESTION
파이썬으로 리스트의 요소를 무작위로 추출하는 random choice 코드 짜줘,GENERATION
컴퓨터 고치러 몇 시에 오실 거예요,QUESTION
엊그제 미세먼지 농도 좀 확인해줄래,SEARCH
협력사 지원 요청 메일 써바,GENERATION
지금 고속도로 상황 어때? 정체 구간 좀 확인해줘,SEARCH
오늘 바람 많이 부니,SEARCH
문서 작성해줘,GENERATION
일기예보가 정말 정확하면 좋을 것 같은데,CASUAL
오키오키 확인했어 나중에 밥 한 번 먹자,CASUAL
코스피 바닥 찍은 걸까,ANALYSIS
아무데서나 공부하구,CASUAL
꼴랑 한 잔에,CASUAL
화장실 물 잠겨있는 지 확인해,SEARCH
우리 회사 현재 가치 평가 결과를 상장사 평균이랑 비교 분석해줘,ANALYSIS
지금 현재 내 위치 근처 편의점 택배 수거 마감 시간 검색해바,SEARCH
다음주 월요일 소현이랑 두시일정 추가해,GENERATION
오늘 좀 한가하지?,CASUAL
내일 아빠랑 무슨 영화 보기로 했는지 알려줘,QUESTION
우리 DB 쿼리 성능 저하 원인이 인덱싱 때문인지 확인해봐,ANALYSIS
거래처 연말 선물과 함께 보낼 짧은 카드 문구 5종 추천해쥬,GENERATION
오늘 흐림 지수가 어떻게 되니,SEARCH
임진왜란 때 명나라가 참전한 이유가 뭐야?,QUESTION
어제 온 메일 있니,QUESTION
눈 떨림 증상은 왜 생기는 거야?,QUESTION
오 그렇군요 새로운 관점이네요 좋은 말씀 감사합니다,CASUAL
비행기 창문이 둥근 형태인 과학적 이유가 뭐야?,QUESTION
올해 한강 불꽃 축제 날짜가 언제야?,SEARCH
욕 먹을짓 하지마,GENERATION
홈페이지 404 에러 페이지에 들어갈 위트 있는 문구 5개만 맹들어줘,GENERATION
전사 체육대회 경품 응모권 디자인에 들어갈 문구 맹들어바,GENERATION
오늘의 주식 시장 시황 분석 요약해바,SEARCH
지지난주에 오전에 받은 메일 있는지 알려줘,QUESTION
앱 내 검색 기능에 음성 인식 추가 시 고령 유저 유입 얼마나 늘까,ANALYSIS
11세기 말 유럽의 봉건 사회가 종교적 열망과 결합하여 중동의 성지 회복을 명분으로 전개했던 십자군 전쟁이 비록 군사적으로는 최종적인 목적 달성에 실패했으나 결과적으로는 동방의 발달된 이슬람 문명과 그리스 로마의 고전 지식이 유럽으로 재유입되는 가교 역할을 수행함으로써 중세 유럽의 지적 지평을 넓히고 베네치아와 제노바 같은 도시 국가들의 상업 발달을 촉진하여 훗날 르네상스라는 찬란한 문화적 부흥기를 이끌어낸 사회 경제적 및 문화적 파급 효과를 거시적인 역사 관점에서 분석해줘,QUESTION
리액트 훅(useDeferredValue)으로 성능 최적화하는 예제 코드 써쥬,GENERATION
파이썬 짝수 골라내기 코드 짜줘,GENERATION
턱 보톡스로 얼굴 반쪽되고 싶으신분들은 참고하세요,GENERATION
리액트 이벤트 핸들러 선언 및 연결 예제 코드 써쥬,GENERATION
정말 감사합니다 덕분에 오늘 하루가 훨씬 가벼워진 기분이에요 역시 최고라는 말밖에는 안 나오네요 고맙습니다,CASUAL
고객센터 상담 답변에 대해 유저들이 불만족하는 이유 분석 부탁해,ANALYSIS
근처에 조용히 대화하기 좋은 이자카야 어디야?,SEARCH
이 코드 품질 측정 결과 분석해바,ANALYSIS
넵 확인요 수고하세요,CASUAL
마을 회관에 모여 직접 입법과 행정을 논의했던 전통도 강력했다,CASUAL
팀별 예산 사용 현황 보고서 보고 어느 팀이 불필요한 지출이 제일 심한지 가려내줘,ANALYSIS
지구 내부는 어떻게 생겼어?,QUESTION
지금 현재 내 위치 주변 가볼 만한 아트 갤러리 추천해바,SEARCH
강남역 주변 보드게임 카페 추천해바,SEARCH
코드 작성해줘,GENERATION
내일 저녁 약속은 취소해줘,GENERATION
역시 근데 이거 복사기 어케 써?,QUESTION
코드 좀 짜줘,GENERATION
맑은 날씨가 이번주 언제까지 지속되니,SEARCH
제가 이 집에 사는 동안은 부디 행복해 주세요,GENERATION
효은이 옆,CASUAL
사내 동호회 지원금 정산 발표 공지 맹들어바,GENERATION
석이삼촌 작품,CASUAL
이 같은 폭락에 전 업종이 하락했다,CASUAL
아웃백 싸게 먹을려면 뭐 먹어야해,QUESTION
왜 구차하게 굴어,CASUAL
네 알겠습니다 그럼 수고하시고 이따 뵙겠습니다,CASUAL
주식 시장의 숏 스퀴즈 현상이 특정 종목의 매수 잔량을 폭증시켜 주가가 펀더멘털과 상관없이 일시적으로 천정부지로 치솟게 되는 시장의 메커니즘은?,QUESTION
나폴레옹이 세운 제국의 멸망 원인이 뭐야?,QUESTION
물고기는 잠을 자?,QUESTION
오 그렇군요 아주 명쾌한 답변 감사합니다 이해가 쏙쏙 되네요,CASUAL
지금 현재 내 위치 주변 카페 조용히 대화하기 좋은 곳 검색해바,SEARCH
사내 규정이 창의적인 아이디어 제안을 저해하고 있는지 평가해줘,ANALYSIS
페이스북 하시는분 있으면 덧글로 달아 주세요,CASUAL
안녕하세요 오늘 하루도 화이팅하세요,CASUAL
우리 브랜드만의 고유한 컬러 팔레트 구성 제안해바,GENERATION
식곤증 예방에 좋은 음식 추천해바,QUESTION
팀원 월요일 아침 응원 메시지 작성해줘,GENERATION
정기 적금 만료일 알려줘,QUESTION
"11세기 말 유럽의 봉건 영주들과 기사 계급이 종교적 열망과 경제적 야욕을 가지고 성지 예루살렘을 탈환하기 위해 전개했던 십자군 전쟁이 비록 군사적인 측면에서는 이슬람 세력의 강력한 저항에 부딪혀 실패로 끝났으나 결과적으로는 닫혀 있던 유럽 사회를 외부로 눈 돌리게 하여 지중해 무역을 장악했던 이탈리아 도시 국가들의 번영을 이끌고 이슬람 세계를 통해 보존되던 고대 그리스 로마의 철학, 과학, 의학 지식이 유럽으로 재유입되어 암흑기라 불리던 중세의 지적 토양을 비옥하게 함으로써 훗날 인본주의 정신에 기초한 르네상스 문화의 발흥과 근대 사회로의 이행에 어떠한 결정적인 역사적 촉매제 역할을 했는지 사회 구조의 변화와 문화적 융합 관점에서 심도 있게 분석해줘",QUESTION
근처에 평점 높은 샐러드 카페 배달 가능한 곳 어디 있어?,SEARCH
프로젝트 회고 방식 바꾼 후 실제 업무 프로세스 개선됐나 분석해,ANALYSIS
기름값 얼마임?,SEARCH
엄마 미쳤 오지 마 차 오잖아,GENERATION
내일 점심 약속 어디로 가야하는지 알려줘,SEARCH
오늘 병원 진료 몇시에 가니,SEARCH
너무 고마워,CASUAL
우리 브랜드 슬로건 '일상' 키워드 넣어서 따뜻한 느낌으로 지어바,GENERATION
남자들 왜 그래 정말,CASUAL
아이콘 컬러 바꾼 거 클릭률에 긍정적 영향 줬는지 봐,ANALYSIS
오늘 최고 기온은 몇도니,QUESTION
우량주 투자의 가장 큰 위험 요소가 뭐야?,QUESTION
난방 좀 켜줘,GENERATION
이거 장점 단점 뭐야,ANALYSIS
오늘의 날씨랑 가시거리 알려줘,SEARCH
넵 확인했습니다 이따가 자리로 갈게요 고마워요,CASUAL
코드 리뷰해줘,GENERATION
파이썬으로 윈도우 알림 팝업 띄우는 예제 코드 맹들어쥬,GENERATION
왜 이대표가 숨기래 뭣 땜에,QUESTION
우리 브랜드 캐릭터의 성격적 매력 포인트 3가지 제안해바,GENERATION
수고하새오,CASUAL
스위스의 칠월 평균 기온을 알려줘,SEARCH
오늘의 주요 영화 예매율 순위 요약해줘,SEARCH
요즘 핫한 연남동 술집 리스트 알려쥬,SEARCH
파이썬으로 텍스트 파일의 특정 단어 치환해서 저장하는 코드 써쥬,GENERATION
비행기 날개가 굽어 보이는 현상을 과학적으로 설명해줘,QUESTION
리액트 프래그먼트 사용해서 여러 요소 묶는 예제 코드 써쥬,GENERATION
잠을 잘 못 잤더니 목이 너무 뻐근하다,CASUAL
야근하는 팀원들에게 보내는 깜짝 커피 기프티콘 메시지 작성해줘,GENERATION
항상 웃으며 반겨 주셔서 감사합니다 기분 좋아지네요,CASUAL
얼음,CASUAL
자바 메모리 영역 중 메서드 영역에 저장되는 데이터는?,QUESTION
할인은 안,CASUAL
지금 현재 미국 소비자 물가 지수 발표 일정,SEARCH
오늘 야근이지?,CASUAL
오늘 집에 누가 오니,QUESTION
이 특정 함수가 실행될 때 CPU 사용량이 90퍼센트까지 튀는 원인을 코드 레벨에서 분석해쥬,ANALYSIS
보고서 작성해줘,GENERATION
우리 서비스 내 장바구니 상품 개수 변경 안내 멘트 지어바,GENERATION
오늘 코스닥 어케 됐으려나?,SEARCH
일제강점기 국채 보상 운동의 역사적 가치 분석해줘,QUESTION
자바의 가비지 컬렉션(GC)은 언제 실행돼?,QUESTION
독일 통일 이후 동독 지역의 고용률과 실업률 변화 추세는?,QUESTION
데드락 해결을 위한 자원 할당 그래프가 뭐야?,QUESTION
단백질 섭취가 근육 성장에 왜 중요해?,QUESTION
HTML5 입력 양식 필수 입력(required) 속성 소스 알려줘,GENERATION
우리 브랜드 캐릭터 배경 스토리 성격 제안해바,GENERATION
오늘 주식 시장 거래 대금 상위 종목 뭐야?,SEARCH
회사 근처 헬스장 제휴 시 직원들 연간 병가 사용률 변화 예측,ANALYSIS
자바 인터페이스랑 추상 클래스 차이 보여주는 비교 예제 코드 짜바,GENERATION
이번주 주말 일정 알려주세요,QUESTION
파이썬으로 리스트 순서를 무작위로 섞는 shuffle 코드 짜줘,GENERATION
업무 관련 피드백을 수용해준 동료에게 보내는 고마움 표현 메시지 작성해줘,GENERATION
유저들이 결제 시 가장 많이 겪는 오류 코드 TOP 3 분석해줘,ANALYSIS
사내 카페 신메뉴 공모 공지 및 참여 보상 안내 맹들어바,GENERATION
요즘 핫한 연남동 카페 거리 리스트 알려쥬,SEARCH
이거 확인했는데 담당자가 누구야? 알려줄 수 있어?,QUESTION
연봉 협상 시 본인의 성과를 어필할 수 있는 성과 기술서 문장 5개만 써쥬,GENERATION
비품 관리 시스템 도입 후에 사무용품 낭비 얼마나 줄었는지 해석해줘,ANALYSIS
지금 현재 내 위치 근처 스터디룸 대여 가격 확인해바,SEARCH
오늘의 주요 엔터테인먼트 뉴스 정리해줘,SEARCH
경제학에서 정의하는 독립재의 구체적인 품목 사례와 시장 형성 배경 알려줘,QUESTION
아편 전쟁 이후 맺은 난징 조약의 내용이 뭐야?,QUESTION
인터넷 뱅킹 신청하는데 꽤 까다롭더라,CASUAL
현재 집안의 온도를 확인해줘,SEARCH
프랑스 혁명 이후 수립된 입법 의회의 역할이 뭐야?,QUESTION
나는 그 자식을 죽이고 싶다,CASUAL
사내 도서관 대출 목록 보니까 인기 없는 카테고리 뭐야,ANALYSIS
또박또박 얘기해,GENERATION
직장에서의 회의는 업무의 방향을 제시한다,CASUAL
오늘 밤에 열대야가 있니,SEARCH
근데 그냥 나가더라,CASUAL
이 도시의 자유분방한 분위기에 매료됐어,CASUAL
지금 현재 내 위치 근처 무인 카페 24시간 하는 곳 어디 있어?,SEARCH
애자일 프로젝트에서 스토리 포인트(Story Point)를 사용하여 업무의 난이도를 산정하는 방식의 장점은?,QUESTION
복 많이 받으세요,GENERATION
강아지는 색깔을 구별할 수 있어?,QUESTION
이 코드 알고리즘 분석해바,ANALYSIS
넵 확인 완료 고생하셨습니다 이따가 뵙겠습니다,CASUAL
뭐가 나 땜에야 라인업 때문이지,CASUAL
우리 서비스 앱 화면 하단에 들어갈 카피 지어바,GENERATION
"웹 앱과 하이브리드 앱 중에서 하드웨어 리소스 접근성(카메라, GPS 등)과 실행 성능이 더 뛰어난 방식은?",QUESTION
오늘의 날씨랑 주말 나들이 장소 ㅊㅊ,SEARCH
보일러 꺼져있는 지 알려줘,QUESTION
웹 페이지 로딩 속도를 높이기 위한 폰트 최적화 기술은?,QUESTION
어떤 게 더 효율적일까,ANALYSIS
이 코드 구조에서 결합도가 너무 높은 모듈 찾아내고 구조적 결함 원인 분석해쥬,ANALYSIS
내가 받은 메일을 회사로 전달했니,QUESTION
제주도 팔월 날씨 알려줘,SEARCH
하늘 색깔이 노을 질 때 붉게 보이는 이유를 산란 광경로로 설명해줘,QUESTION
오일 전에 온 메일 좀 검색해,GENERATION
신규 가입 유도 팝업 띄우는 시점 10초 뒤로 미루면 이탈률 어떨까,ANALYSIS
머리 비듬 생겼을 때 식초로 헹구는 거 효과 있어?,QUESTION
오늘 눈 언제까지 내리니,QUESTION
리액트 이벤트 핸들러 선언하고 연결하는 예제 코드 써쥬,GENERATION
사내 헬스장 이용객 수 분석해서 기구 추가 도입 여부 결정해,ANALYSIS
SQL 정렬 특정 행 쿼리 짜바,GENERATION
애자일 보드가 업무 관리에 어떻게 도움 돼?,QUESTION
근처에 평점 높은 제육볶음 맛집 어디야?,SEARCH
동료 승진 축하 메시지 작성해줘,GENERATION
보일러가 켜져 있는지 확인해줘,SEARCH
신차 효과로 그 회사 주식이 대형 유망주로 재평가 받고 있어,CASUAL
테라폼으로 클라우드 인프라를 구축하는 단계가 어떻게 돼?,QUESTION
고마워용,CASUAL
애들 데리고 동물원 구경 가자,GENERATION
보통 누구하고 메일로 자주 연락하니,SEARCH
CSS 애니메이션으로 로딩 바 움직이게 만드는 소스 코드 알려줘,GENERATION
근처에 평점 높은 베트남 쌀국수 집 어디 있어?,SEARCH
조금씩 조금씩 늘어가는 기술이 마냥 대견하고 사랑스럽다,CASUAL
넵 확인했습니다 제가 나중에 다시 한 번 꼼꼼히 살펴보도록 할게요 고생 많으셨습니다 감사합니다,CASUAL
오늘의 주식 시장 공매도 상위 종목 뭐야?,SEARCH
마케팅 채널별 ROI 비교해서 예산 재배정 전략 짜봐야 할 듯,ANALYSIS
고생했어 근데 이거 법카 돼?,QUESTION
이거 무슨 뜻이야? 모르는 용어인데 설명 좀 해줘,QUESTION
어제 신문 논평을 보여라,QUESTION
지금 현재 네이버 웹툰 실시간 인기 순위 뭐야?,SEARCH
오늘의 주식 시장 외국인 매수 상위 종목 뭐야?,SEARCH
SQL로 상위 10% 데이터만 조회하는 고급 쿼리 짜바,GENERATION
신림역에 안주 키핑해뒀다,CASUAL
파이썬으로 이미지 크기 일괄적으로 줄이는 스크립트 코드 짜줘,GENERATION
"HTML 태그로 목록(ol, ul, li) 만드는 소스 코드 알려줘",GENERATION
리액트 클래스형 컴포넌트 기본 구조 보여주는 예제 코드 써쥬,GENERATION
